"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"38","17213189","Gm20257","100504501","caspase 8 pseudogene",-0.592389316047615,1.74038774235497,-1.64533281481905,0.118240525345048,0.23242894850168,-5.56041258883284
"39","17213192","Cflar","12633","CASP8 and FADD-like apoptosis regulator",-2.17179809715179,6.81214965479514,-13.6785586482772,1.30271178931355e-10,1.51001282571971e-07,14.5288709676455
"40","17213226","Stradb","227154","STE20-related kinase adaptor beta",0.488762225944144,2.75036101101797,3.29999865243008,0.00422448402712123,0.0201503851962447,-2.4790965381666
"41","17213265","Fzd7","14369","frizzled class receptor 7",-0.106415446877439,6.26363678627359,-0.651976860365024,0.523123399214517,0.668950327576131,-6.65545662017987
"42","17213295","Nop58","55989","NOP58 ribonucleoprotein",-0.470618394173978,6.42425984368743,-1.9288640123149,0.0705943896199528,0.158579298167656,-5.11465468935342
"43","17213313","Snord70","100217459","small nucleolar RNA, C/D box 70",0.438537512829932,3.14812968514371,1.15894157418979,0.262481556231155,0.415735841063089,-6.19842777300922
"44","17213319","Snord11","100217421","small nucleolar RNA, C/D box 11",0.247222302992036,4.21711733482071,1.05705508387241,0.305259016080769,0.461402117260953,-6.30864615614606
"45","17213336","Bmpr2","12168","bone morphogenetic protein receptor, type II (serine/threonine kinase)",-0.0886274582206426,5.61472187741927,-0.276867285653034,0.78521616669984,0.867433071505074,-6.83529949957028
"46","17213338","Fam117b","72750","family with sequence similarity 117, member B",0.705554995416816,6.991869491538,3.59524747213906,0.00222810341063021,0.0125338662282494,-1.85592568818881
"47","17213349","Carf","241066","calcium response factor",0.684651317670406,2.79678252979931,3.60806236261821,0.00216695208051341,0.0122688024299009,-1.82870087955979
"48","17213369","Nbeal1","269198","neurobeachin like 1",0.154375875225018,4.82962842248249,0.699694511195086,0.493570637983592,0.642124145963018,-6.62256294203474
"49","17213446","Abi2","329165","abl-interactor 2",0.165719951585028,4.07651149688931,0.778871520061211,0.446749361448053,0.601996271802808,-6.56317078641197
"50","17213462","Cd28","12487","CD28 antigen",0.13794444387948,3.63374815061806,0.42035594044591,0.679484403755517,0.797568781916007,-6.78328372589213
"51","17213490","Icos","54167","inducible T cell co-stimulator",-0.458898452549174,4.5955801601768,-1.29928028740686,0.211171946850794,0.3579884362148,-6.03263724650881
"52","17213548","Nrp2","18187","neuropilin 2",-1.45909374369822,8.23984156289541,-5.92345139399948,1.65959431357458e-05,0.00048260146272936,3.01411252080374
"53","17213593","Snora41","100217464","small nucleolar RNA, H/ACA box 41",-0.152634650931904,2.49027047787737,-1.03251185221529,0.316281003444303,0.473473136340535,-6.33387497863903
"54","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",-0.0936696888023909,2.40660686409197,-0.272705176058256,0.788360705841529,0.86997034236445,-6.83649237287688
"55","17213645","Fastkd2","75619","FAST kinase domains 2",-0.049817355736514,3.55164539335555,-0.157673092750705,0.876569785142983,0.928816693100744,-6.86235012310621
"56","17213702","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",0.517754983850673,5.50709249839709,3.13606402675814,0.00601344562618258,0.0256052258325941,-2.82051386231519
"57","17213880","Rpe","66646","ribulose-5-phosphate-3-epimerase",0.106426473037255,5.31300925319412,0.566147221126301,0.578682401863857,0.716891288165089,-6.70903872657879
"58","17213990","Atic","108147","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",0.164900801739327,5.77775912092301,0.669449446974194,0.512188327434239,0.659730915826161,-6.64366747602183
"59","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",0.222895218035037,5.11952914580835,0.972753804201193,0.344297862563621,0.503463142450245,-6.39310715647793
"60","17214075","Smarcal1","54380","SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1",0.723117879820762,4.77388105832421,4.09194790220148,0.00075810296770802,0.00589078453896076,-0.795580350783948
"61","17214100","Rpl37a","19981","ribosomal protein L37a",-0.394293784310618,3.38634621402007,-2.02360055240917,0.0590034069435157,0.137632706715751,-4.9555083680944
"62","17214106","Igfbp2","16008","insulin-like growth factor binding protein 2",0.0478363249786269,2.98775287145377,0.228202060659105,0.822208127357728,0.893496987302766,-6.84812610893181
"63","17214126","Rufy4","435626","RUN and FYVE domain containing 4",0.474412006628489,5.53028341207939,2.69453389649868,0.0153373443181359,0.0502383979278033,-3.71432788881248
"64","17214142","Cxcr2","12765","chemokine (C-X-C motif) receptor 2",-0.574928034826599,3.9177698617723,-2.10098510231255,0.0508433868544874,0.123520977552812,-4.82209105541923
"65","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",-0.236533879099068,5.24806992969221,-1.26683187893142,0.222276409868949,0.370935368112778,-6.0723681318345
"66","17214293","Bcs1l","66821","BCS1-like (yeast)",0.27348950283431,3.63610814930055,1.26923200127131,0.221439716222817,0.370169475303438,-6.06945767581185
"67","17214341","Ttll4","67534","tubulin tyrosine ligase-like family, member 4",0.57879860906096,3.97036169516361,3.90613347899222,0.00113415315386459,0.00776538462263174,-1.19302173469858
"68","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",0.916224593270181,3.26984636584793,3.83346415259133,0.00132799569339661,0.00868896340804201,-1.34832092784389
"69","17214564","Asic4","241118","acid-sensing (proton-gated) ion channel family member 4",-0.0587354580418316,2.93818598960919,-0.285806004679833,0.778475792919175,0.862557513478598,-6.83267713218898
"70","17214593","Stk11ip","71728","serine/threonine kinase 11 interacting protein",0.623484045260789,4.26450350885667,3.33579838296585,0.00390999483316341,0.0189828031162739,-2.40403582858
"71","17214892","A530040E14Rik","621875","RIKEN cDNA A530040E14 gene",-0.996167247202919,1.79641685088615,-3.63757400568535,0.00203241379646793,0.0117530801685708,-1.76596182655209
"72","17214910","Gm2427","100039794","predicted gene 2427",0.786972634237653,3.12371411872854,3.00246627160242,0.00800416818221871,0.0309174542744502,-3.09544126907027
"73","17214924","Sp140","434484","Sp140 nuclear body protein",-0.0107259992600648,3.19007550977142,-0.0358781777031952,0.971796911239444,0.984449661013783,-6.87468931538617
"74","17214948","Sp100","20684","nuclear antigen Sp100",0.288362199318195,6.1373532045795,1.13823294676702,0.270791479635289,0.424577794947662,-6.22153614900118
"75","17215097","B3gnt7","227327","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",0.331050901337447,6.24954590499742,1.24577677431145,0.22972235010765,0.379609170351861,-6.09770459802264
"76","17215137","Dis3l2","208718","DIS3 like 3'-5' exoribonuclease 2",0.490714581992414,4.96412481858252,3.9725827668965,0.000981874397395178,0.00706171610419509,-1.05092235016223
"77","17215309","Inpp5d","16331","inositol polyphosphate-5-phosphatase D",0.655688984413954,7.43690028176989,3.54214822189643,0.00250034460553959,0.0136550269204993,-1.96860382785151
"78","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",0.330711528305656,3.05482667136984,1.82161251431137,0.0861357447029517,0.182844261253097,-5.28889187818575
"79","17215395","Dgkd","227333","diacylglycerol kinase, delta",0.961489642626835,5.08573407725182,5.45995693015026,4.21720605982601e-05,0.000914228991738614,2.08083705200538
"80","17215565","Sh3bp4","98402","SH3-domain binding protein 4",-0.0691293330229437,3.13544673592724,-0.343239803574378,0.735620990330259,0.83737513833718,-6.81386300387072
"81","17215576","Agap1","347722","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",-0.762804458920646,7.94872634711935,-4.67718539802922,0.000215765117314612,0.00258529763566368,0.451267215174639
"82","17215629","Mlph","171531","melanophilin",0.672708287793409,4.15685009191953,4.11238161261325,0.000725309108105522,0.00572506833552066,-0.751871978835975
"83","17215705","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",-0.529513512026296,4.5585606468452,-3.26103599753834,0.00459514844331457,0.0212847256676886,-2.56059777656492
"84","17215720","Scly","50880","selenocysteine lyase",0.130838834153023,5.54569935844392,0.814708441175908,0.426491919498093,0.583492370338679,-6.53434229511817
"85","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",0.0881139539286127,1.47801168500086,0.479032671544332,0.638011684786979,0.765997595903566,-6.75596837445262
"86","17215813","Olfr1411","258483","olfactory receptor 1411",-0.32324958981643,4.7369910400536,-1.83719980856456,0.083704052919762,0.179160764931152,-5.26397698683107
"87","17215832","Mir149","387167","microRNA 149",-0.56470804997906,2.90734149491492,-2.37621093200064,0.0294949022632736,0.0815807753736252,-4.32524676690247
"88","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",0.598584564975323,6.46044237587368,4.16089875310493,0.000653064142691256,0.00532032027271437,-0.648109326035833
"89","17215873","Gpr35","64095","G protein-coupled receptor 35",0.162727306711925,4.37092377953688,0.57256203679535,0.574427178050319,0.714409679591198,-6.70528454397141
"90","17215932","Sned1","208777","sushi, nidogen and EGF-like domains 1",-0.227405690961215,2.08771733286582,-1.16864252667572,0.25865539849495,0.4116358454282,-6.1874805351538
"91","17216031","Farp2","227377","FERM, RhoGEF and pleckstrin domain protein 2",0.528121092711125,2.06639548192772,2.92696144694264,0.0093997424007303,0.0350210551758552,-3.24926469185557
"92","17216063","Bok","51800","BCL2-related ovarian killer",0.128955155315793,4.25299516298398,0.745950718119581,0.465875302277609,0.618997324450023,-6.58858887867252
"93","17216087","Ing5","66262","inhibitor of growth family, member 5",0.0211538817403403,4.81936441152005,0.0836231724387606,0.934331664445561,0.963439070859442,-6.87170123439484
"94","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",0.830142898938394,2.80553127038873,4.04718372139719,0.000835269933145535,0.00626587522949474,-0.891340095499389
"95","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",-0.070578590263155,2.08531392685361,-0.35541755557391,0.726643099331336,0.832040780524057,-6.80943820256527
"96","17216246","Cntnap5b","241175","contactin associated protein-like 5B",0.246125645652342,1.1307995954147,0.879604645247793,0.391323210070718,0.551803950373984,-6.47910158324682
"97","17216303","Relch","227446","RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",0.241914139991675,5.36199012984584,1.32405898059823,0.202990229579354,0.34666888979758,-6.00174491288126
"98","17216339","Tnfrsf11a","21934","tumor necrosis factor receptor superfamily, member 11a, NFKB activator",0.297281710743328,4.97959619811169,1.14972527402151,0.266155877972627,0.419284739661849,-6.20875603132519
"99","17216458","Serpinb2","18788","serine (or cysteine) peptidase inhibitor, clade B, member 2",-0.57232761956915,1.36404017246113,-2.94396737667193,0.00906613663598267,0.034032095605371,-3.21472534167477
"100","17216469","Serpinb10","241197","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10",0.202384271518541,1.85138701775951,0.537420387138466,0.597933843689633,0.73211151799399,-6.72535041781063
"101","17216574","Clasp1","76707","CLIP associating protein 1",0.489089852167482,5.43108765971402,3.13683344227449,0.00600351898165682,0.0256052258325941,-2.81892122208097
"102","17216638","Tmem185b","226351","transmembrane protein 185B",-0.851891699343789,4.76916822102584,-3.94032824563423,0.0010530365878118,0.00736127098223932,-1.1199056183152
"103","17216671","C1ql2","226359","complement component 1, q subcomponent-like 2",-0.444510676895826,1.89617422999716,-2.17645552099824,0.0438899584793656,0.109879218240813,-4.68918360796883
"104","17216745","Gpr39","71111","G protein-coupled receptor 39",-0.0473244276218507,1.42574562704967,-0.269380728327213,0.790875085205198,0.871576364039023,-6.83743230384778
"105","17216868","Mir128-1","387147","microRNA 128-1",-0.224340882842092,0.889754655491178,-1.13072169532202,0.273853686303572,0.428146512172417,-6.22982961991707
"106","17216976","Fcmr","69169","Fc fragment of IgM receptor",-0.201083728542545,3.48590888142178,-0.499490446822757,0.62382871658319,0.753195856721058,-6.7456289524315
"107","17216998","Eif2d","16865","eukaryotic translation initiation factor 2D",0.381554106584447,3.58972467361963,2.20467976208076,0.0415221751385816,0.105540666633535,-4.63880281754988
"108","17217022","Fam72a","108900","family with sequence similarity 72, member A",-0.511040640694899,2.06537376845191,-2.22413781279811,0.0399589964781855,0.102436605862563,-4.60386212959364
"109","17217048","Rab7b","226421","RAB7B, member RAS oncogene family",0.40674288197626,5.66431633230212,1.60700204141323,0.126444639294527,0.244128209479056,-5.61684278662075
"110","17217101","Slc41a1","98396","solute carrier family 41, member 1",0.596588609963422,6.02518589824984,3.12506940714589,0.00615706251087225,0.0259669244996022,-2.84326105026047
"111","17217116","Rab29","226422","RAB29, member RAS oncogene family",0.727299089761156,6.24669298137389,3.14143145175028,0.00594453149265118,0.0255024135935622,-2.80940156515252
"112","17217174","Klhdc8a","213417","kelch domain containing 8A",-0.200853995281138,1.79670584166023,-1.05188307400857,0.307558312727366,0.463693751384863,-6.31400588321464
"113","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",0.64479990348828,6.24654092963764,3.43585441486549,0.00314859685033084,0.0160949178586451,-2.1934434542953
"114","17217197","Dstyk","213452","dual serine/threonine and tyrosine protein kinase",0.656308370619161,3.79956801291763,4.14640310122885,0.000673852990772173,0.0054334498892545,-0.679107799052246
"115","17217232","Tmem81","74626","transmembrane protein 81",0.21817943623592,1.6447748183977,1.24408999210132,0.230327139670218,0.380030265426681,-6.09971912649281
"116","17217247","Pik3c2b","240752","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta",-0.0723001810269457,2.59811206564089,-0.422228505696962,0.678143467984247,0.796619120920318,-6.78246583327396
"117","17217283","Ppp1r15b","108954","protein phosphatase 1, regulatory subunit 15B",-0.788832663794251,7.85512666834174,-4.09211129458597,0.000757834894044571,0.00589078453896076,-0.795230837138846
"118","17217399","Chil1","12654","chitinase-like 1",-0.210806585512144,3.12303872628106,-0.460400362093549,0.651056200373158,0.776214466952356,-6.76501895805071
"119","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",0.49336882991233,5.0585202893533,3.03219111704348,0.00751199937048787,0.02960815015039,-3.03456176994089
"120","17217580","Arl8a","68724","ADP-ribosylation factor-like 8A",-0.605629403276694,7.96153919562143,-4.73678147535689,0.000190126242650231,0.00236807966677242,0.577238899094934
"121","17217610","Csrp1","13007","cysteine and glycine-rich protein 1",-0.366162145536665,6.52966336529461,-1.98166150915045,0.0639048392388262,0.146350876100844,-5.02654571856345
"122","17217619","Phlda3","27280","pleckstrin homology like domain, family A, member 3",0.150756075167761,5.88121779580365,0.848295556703401,0.408045100986466,0.567323787423978,-6.50623745012022
"123","17217639","Lad1","16763","ladinin",-2.01242954266405,4.68539007341799,-5.36684959864165,5.10260355893393e-05,0.00101561414302702,1.89025063872029
"124","17217651","Tnnt2","21956","troponin T2, cardiac",-0.0101319125036254,2.60218080055929,-0.055667638000335,0.956254809647393,0.975050463487601,-6.87374042873797
"125","17217728","Kif21b","16565","kinesin family member 21B",0.737034147463593,4.23352967140824,2.18117438339355,0.0434856264560639,0.10909647742809,-4.68078546193927
"126","17217789","Kif14","381293","kinesin family member 14",0.335457169678754,2.59601554110749,1.7167608382283,0.104163332303716,0.210611719146664,-5.45271825668838
"127","17217821","Zfp281","226442","zinc finger protein 281",-0.569578222948844,4.75229833556107,-3.85728069537273,0.00126105487844824,0.00836653352910675,-1.29743845217198
"128","17217901","Zbtb41","226470","zinc finger and BTB domain containing 41",0.122596699383612,4.75252589206063,0.570655148851234,0.575690411712064,0.714739720204525,-6.70640477458636
"129","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",-2.50745652634317,6.55788296064767,-5.84560517741319,1.93727386732271e-05,0.000535191075332352,2.85924477213226
"130","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",1.13317160742231,7.91750559742105,5.97109382732491,1.51026151790745e-05,0.000452213234050216,3.10850397110552
"131","17218168","Trmt1l","98685","tRNA methyltransferase 1 like",0.517699503512477,5.70730614424194,2.51318269639079,0.022322361143005,0.0664348065612235,-4.06658149041774
"132","17218186","Fam129a","63913","family with sequence similarity 129, member A",0.65755618651985,7.3053803313414,2.93918651385252,0.00915874297785698,0.0342509545445326,-3.2244417656075
"133","17218290","Shcbp1l","71836","Shc SH2-domain binding protein 1-like",0.551139645351641,2.27088223479282,3.78153346265663,0.00148657218167323,0.00934528220399193,-1.45920374433224
"134","17218328","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",0.520843203100652,5.3901895431662,3.06912720866876,0.00694143494243274,0.0280418993527407,-2.95867437422938
"135","17218430","Abl2","11352","v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)",-0.560951718237161,5.37826999788186,-3.24169268278484,0.0047908913284705,0.0219268372413039,-2.60098178582452
"136","17218465","Cryzl2","226527","crystallin zeta like 2",0.0322566251271521,4.46414757516273,0.175263756018259,0.862940422639131,0.917946745744146,-6.85928726674724
"137","17218543","Cop1","26374","COP1, E3 ubiquitin ligase",0.153367102224341,6.96400616959619,0.924267166179247,0.368265728192576,0.528830291850844,-6.43884440863252
"138","17218680","Snord47","100217446","small nucleolar RNA, C/D box 47",0.870202860267164,6.26910923230757,3.33182140070537,0.00394375699771141,0.0190848531286665,-2.41238227939436
"139","17218736","Vamp4","53330","vesicle-associated membrane protein 4",0.199176638662574,3.99354945595049,1.1576396703778,0.262998267651313,0.415841283055956,-6.19989101839345
"140","17218752","Myoc","17926","myocilin",0.338615076799891,1.37363641407404,1.57256838840408,0.134221590761384,0.254549398623441,-5.66670187221741
"141","17218765","Kifap3","16579","kinesin-associated protein 3",0.609426789935515,4.13408733274833,2.98833767936777,0.00824898431543782,0.0315780607244651,-3.12431590714549
"142","17218835","Sell","20343","selectin, lymphocyte",-0.340324719571068,5.04072501372946,-0.600218657516507,0.556268271726738,0.699245324363174,-6.68863386756209
"143","17218845","Selp","20344","selectin, platelet",-0.350346905500178,2.66699646232382,-1.00839126361921,0.327387760041974,0.485971276117806,-6.35816004510778
"144","17218861","F5","14067","coagulation factor V",0.100619328882703,1.61283856704303,0.494836122495448,0.627042407134274,0.755705302985604,-6.7480181759319
"145","17218899","Ccdc181","74895","coiled-coil domain containing 181",0.44855527025191,2.9970261706593,2.10196430761219,0.0507470615252368,0.12340553980963,-4.82038392362654
"146","17218907","Nme7","171567","NME/NM23 family member 7",0.506760348075027,2.50179573742232,1.70744476435404,0.105913202038969,0.213501343679497,-5.46694815554819
"147","17218927","Dpt","56429","dermatopontin",0.041655646390252,2.64054144248533,0.131224045330719,0.897136635887754,0.941286442312353,-6.86634781738709
"148","17219005","Creg1","433375","cellular repressor of E1A-stimulated genes 1",-0.0369333539317527,9.17699698466937,-0.155509000002966,0.878249390820904,0.929774182789898,-6.86270464204718
"149","17219067","Tada1","27878","transcriptional adaptor 1",0.350250418524334,5.24479632896316,2.19497099963627,0.0423230509874379,0.106941121242404,-4.65617368754574
"150","17219079","Fam78b","226610","family with sequence similarity 78, member B",0.064022601302427,4.77346596371772,0.315310210667647,0.756359086325807,0.850723795702492,-6.82343627334019
"151","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",1.21067960674602,7.85701022886814,5.4246276010018,4.53290895573585e-05,0.00096642909444176,2.0086356829449
"152","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-0.240769989487104,6.63029312866068,-0.602244410913532,0.554950270565918,0.698245712905758,-6.68738466269848
"153","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",0.526784960407626,4.32265695401452,3.13027403617095,0.00608866314227023,0.0258703410534333,-2.83249555661857
"154","17219339","Usf1","22278","upstream transcription factor 1",0.456769104380914,4.89990533165231,3.181940766775,0.00544881540682731,0.0240204952923491,-2.7253812966422
"155","17219374","Alyref2","56009","Aly/REF export factor 2",0.130371742507198,3.26905291435149,0.436123235027292,0.668228460947334,0.790084213446907,-6.77628582554021
"156","17219397","Cd48","12506","CD48 antigen",-0.128578398146653,7.02550266998404,-0.465188451567606,0.647692685214039,0.773281561800978,-6.76272655596656
"157","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",-0.909479804776569,1.69913726274605,-4.42169920227456,0.000372370186744513,0.00369349302779202,-0.0912922725658536
"158","17219435","Slamf6","30925","SLAM family member 6",-0.459287178618213,5.97225206318292,-1.54002586735994,0.1419380827719,0.265402950651202,-5.71308307587671
"159","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",0.382102006207358,5.96434136398093,2.64845499255016,0.0168824084853707,0.0539592108831125,-3.80479809582281
"160","17219519","Igsf8","140559","immunoglobulin superfamily, member 8",-0.38808992376573,4.17154339963646,-2.3074655180635,0.033861256582534,0.0900811670452758,-4.45237883011031
"161","17219546","Slamf9","98365","SLAM family member 9",0.422460674880361,8.06467727489115,1.72684849608564,0.10229680207395,0.207467888024724,-5.43724863178181
"162","17219554","Igsf9","93842","immunoglobulin superfamily, member 9",0.847104608908633,4.30968748006663,4.22557170404035,0.000567927743514249,0.0048283141219287,-0.509852518495955
"163","17219662","Ifi209","236312","interferon activated gene 209",-0.0155428315514703,3.86407285122066,-0.0246370294746164,0.980631019420067,0.990217501659467,-6.87504564277518
"164","17219670","Ifi208","100033459","interferon activated gene 208",-0.17682361805358,0.980170928771099,-0.8686649259209,0.397113854049834,0.557037953550119,-6.48868536736339
"165","17219677","Olfr433","258712","olfactory receptor 433",-1.2733019197759,1.75325499965641,-3.43778738936523,0.00313543613803986,0.0160550409427323,-2.18936429067594
"166","17219680","Olfr432","258711","olfactory receptor 432",-0.643419652908596,1.84048849849811,-2.88127969190301,0.0103559297023164,0.0375696163974068,-3.34172391645959
